App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver,Is_Free,Rating_Category,Install_Category,Size_Category
Code on the egg,TOOLS,3.9,146,784,10000,Free,0,Everyone,Tools,"April 10, 2017",1.15,2.2 and up,Free,Good,Medium,Large
EI Calculator,TOOLS,4,8,1.5,100,Free,0,Everyone,Tools,"May 23, 2016",1.3,1.6 and up,Free,Good,Low,Small
Tamago egg,GAME,3,49,7.1,5000,Free,0,Everyone,Trivia,"October 31, 2017",1.0.1,2.3.3 and up,Free,Average,Medium,Small
Esporte Interativo - Notícias e Resultados Ao Vivo,SPORTS,4.4,4600,21,500000,Free,0,Everyone,Sports,"January 14, 2018",6.2.6,4.1 and up,Free,Excellent,High,Medium
Let's Poke The Egg,GAME,3.4,9051,23,1000000,Free,0,Everyone,Arcade,"February 4, 2017",1.2,2.3 and up,Free,Good,High,Medium
Egg,FAMILY,2.9,72,27,5000,Free,0,Mature 17+,Simulation,"June 9, 2018",1.2.2,2.3 and up,Free,Average,Medium,Medium
ei Calc,TOOLS,5,2,19,10,Free,0,Everyone,Tools,"October 12, 2015",1.2.2,2.3 and up,Free,Excellent,Low,Medium
Disaster Will Strike,FAMILY,4.5,14692,45,1000000,Free,0,Everyone,Puzzle,"July 19, 2018",1.173.126,4.1 and up,Free,Excellent,High,Large
Egg: clicker,FAMILY,3.7,40678,15,1000000,Free,0,Everyone,Casual,"May 22, 2017",2.1.3,4.0 and up,Free,Good,High,Medium
Survival: Prison Escape,GAME,4,127810,33,10000000,Free,0,Mature 17+,Action,"August 1, 2018",1.8.8,4.4 and up,Free,Good,High,Large
Crack the blue angry birds egg,FAMILY,3.2,85,2.1,10000,Free,0,Everyone,Puzzle,"April 22, 2016",1.0.0,2.1 and up,Free,Good,Medium,Small
Tamago Tap Clicker Egg,FAMILY,3.6,209,16,50000,Free,0,Everyone,Casual,"October 19, 2016",1.1,2.3 and up,Free,Good,Medium,Medium
Tap The Easter Egg!,FAMILY,3.2,111,3.3,5000,Free,0,Everyone,Casual,"March 18, 2016",1.7,2.3 and up,Free,Good,Medium,Small
Esporte Interativo Plus,SPORTS,3.7,27179,20,1000000,Free,0,Everyone,Sports,"July 30, 2018",5.12.1,4.1 and up,Free,Good,High,Medium
EI国际,FAMILY,4.7,15,5.2,1000,Free,0,Everyone,Education,"September 9, 2016",1.0.4,4.0 and up,Free,Excellent,Low,Small
Egg Baby,FAMILY,4.4,351607,8.7,5000000,Free,0,Everyone 10+,Casual,"June 29, 2016",1.26.03,2.3.3 and up,Free,Excellent,High,Small
PJ Masks: Moonlight Heroes,FAMILY,4.4,87045,99,10000000,Free,0,Everyone,Casual;Action & Adventure,"June 5, 2018",2.0.1,4.0.3 and up,Free,Excellent,High,Large
Crack Attack,FAMILY,4.3,31970,77,1000000,Free,0,Everyone,Puzzle,"June 7, 2017",1.8,Varies with device,Free,Excellent,High,Large
Aaj Bangla: ei samay er khobor,NEWS_AND_MAGAZINES,4.9,34,3.8,1000,Free,0,Everyone,News & Magazines,"January 15, 2017",6.7,2.3 and up,Free,Excellent,Low,Small
Break the Egg,FAMILY,2.6,366,6,50000,Free,0,Everyone,Entertainment,"January 5, 2018",1.0,4.0 and up,Free,Average,Medium,Small
"Kolkata News:Anandbazar Patrika,ei samay&AllRating",NEWS_AND_MAGAZINES,5,10,5,100,Free,0,Everyone,News & Magazines,"July 14, 2018",1.0,4.0.3 and up,Free,Excellent,Low,Small
PJ Masks: HQ,FAMILY,4.1,13731,55,1000000,Free,0,Everyone,Entertainment;Action & Adventure,"June 22, 2018",1.2.1,4.0 and up,Free,Excellent,High,Large
Ei Somoy & Dainik Sangbad & Statesman (PDF),NEWS_AND_MAGAZINES,4,4,5.3,100,Free,0,Everyone,News & Magazines,"July 25, 2018",25072018,4.0 and up,Free,Good,Low,Small
TAMAGO Monsters Returns,GAME,4.1,104583,37,1000000,Free,0,Everyone,Arcade,"August 18, 2016",3.45,2.3 and up,Free,Excellent,High,Large
EJ Elite Prospects League,SPORTS,3.3,3,12,1000,Free,0,Everyone,Sports,"February 23, 2018",5.5.4,4.1 and up,Free,Good,Low,Medium
Super Sport Car Simulator,FAMILY,4.2,58553,50,1000000,Free,0,Everyone,Simulation,"December 25, 2016",3.1,2.3.3 and up,Free,Excellent,High,Large
EJ Insight,NEWS_AND_MAGAZINES,4,33,280,1000,Free,0,Everyone,News & Magazines,"September 30, 2014",1.0,4.0 and up,Free,Good,Low,Large
Ambulance Rescue Simulator 17,FAMILY,4.3,6669,31,1000000,Free,0,Everyone,Simulation,"March 1, 2018",1.0.8,2.3 and up,Free,Excellent,High,Large
Bad Piggies HD,FAMILY,4.4,764967,69,10000000,Free,0,Everyone,Puzzle,"July 5, 2018",2.3.4,4.1 and up,Free,Excellent,High,Large
EJ messenger,COMMUNICATION,5,1,25,10,Free,0,Teen,Communication,"October 18, 2017",1.0,4.0 and up,Free,Excellent,Low,Medium
Traffic Sniper Counter Attack,GAME,4.3,5339,38,1000000,Free,0,Teen,Action,"December 5, 2017",1.0,2.3 and up,Free,Excellent,High,Large
Rope Superhero Unlimited,GAME,4.4,6735,26,1000000,Free,0,Mature 17+,Action,"May 10, 2017",1.1,2.3 and up,Free,Excellent,High,Medium
Extreme Super Car Driving 3D,GAME,3.9,23104,48,1000000,Free,0,Everyone,Racing,"August 5, 2015",2.2,2.3.3 and up,Free,Good,High,Large
Sport Car Simulator,FAMILY,4,48731,68,5000000,Free,0,Everyone,Simulation,"April 19, 2018",4.0.5,4.1 and up,Free,Good,High,Large
Fast Racing Car Simulator,GAME,3.8,8482,45,1000000,Free,0,Everyone,Racing,"August 10, 2015",1.3,2.3.3 and up,Free,Good,High,Large
Beach Head Shooting Assault,GAME,3.8,555,44,100000,Free,0,Teen,Action,"March 2, 2018",1.0,4.0 and up,Free,Good,Medium,Large
Stickman Warriors Heroes 2,GAME,4.4,13714,41,1000000,Free,0,Everyone 10+,Action,"April 15, 2017",1.0.4,4.0.3 and up,Free,Excellent,High,Large
Dead Target Zombie Shooting US Sniper Killer Squad,GAME,4.3,240,65,50000,Free,0,Teen,Action,"October 3, 2017",1.0.2,4.0 and up,Free,Excellent,Medium,Large
Learn Music Notes,FAMILY,4.7,143,4.4,1000,Paid,1.99,Everyone,Music;Music & Video,"June 17, 2018",1.2.1,2.2 and up,Paid,Excellent,Low,Small
Luxury Car Simulator,FAMILY,3.9,35989,46,1000000,Free,0,Everyone,Simulation,"August 7, 2015",2.3,2.3.3 and up,Free,Good,High,Large
Dubai Racing,GAME,4.2,16237,23,500000,Free,0,Everyone,Racing,"December 23, 2015",1.9.1,2.3 and up,Free,Excellent,High,Medium
Office Bike Racing Simulator,FAMILY,3.8,21149,30,1000000,Free,0,Everyone,Simulation,"October 9, 2015",2.1,2.3 and up,Free,Good,High,Medium
Pregnant Mom Surgery Newborn Twins Baby Birth Care,FAMILY,4.3,95,28,10000,Free,0,Teen,Educational,"February 24, 2018",1.0,4.1 and up,Free,Excellent,Medium,Medium
Pet Beauty Salon,FAMILY,3.8,20292,47,1000000,Free,0,Everyone,Educational;Creativity,"May 24, 2015",1.2,2.3 and up,Free,Good,High,Large
Booking Revolution,SPORTS,4.2,140883,59,5000000,Free,0,Teen,Sports,"July 21, 2018",1.932,4.0 and up,Free,Excellent,High,Large
Nights Keeper (do not disturb),LIFESTYLE,4.5,16426,1.6,500000,Free,0,Everyone,Lifestyle,"February 26, 2017",2.7.8,2.2 and up,Free,Excellent,High,Small
Farming Simulator 16,FAMILY,4.2,32812,14,500000,Paid,2.99,Everyone,Simulation;Education,"April 10, 2018",1.1.1.6,4.0.3 and up,Paid,Excellent,High,Medium
Lily & Leo - Crazy Circus Day,FAMILY,3.6,8091,43,1000000,Free,0,Everyone,Casual;Pretend Play,"June 5, 2018",1.0.8,4.1 and up,Free,Good,High,Large
WIZARD Card Game,GAME,4,48,4.1,1000,Paid,1.99,Everyone,Card,"December 15, 2014",1.0.141215,2.1 and up,Paid,Good,Low,Small
Fake Call From Wengie Prank,FAMILY,3.5,352,3.8,50000,Free,0,Everyone,Entertainment,"July 23, 2017",1.0,3.0 and up,Free,Good,Medium,Small
Robot Fighting Games™ - Real Boxing Champions 3D,GAME,4.4,30,47,5000,Free,0,Everyone,Action,"July 2, 2018",1.1,4.1 and up,Free,Excellent,Medium,Large
Ghost Hunting camera,GAME,3.5,3048,24,500000,Free,0,Teen,Action,"March 6, 2017",1.1,2.3 and up,Free,Good,High,Medium
Santa Panda Bubble Christmas,GAME,4.1,101,31,10000,Free,0,Everyone,Arcade,"March 14, 2017",1.5,4.0 and up,Free,Excellent,Medium,Large
TeamWard – live help for LoL,FAMILY,4.8,3136,2.7,100000,Free,0,Everyone,Entertainment,"June 27, 2018",2.19.6,4.0.3 and up,Free,Excellent,Medium,Small
3D Metal Piano Keys Keyboard Theme,FOOD_AND_DRINK,4.4,467,7.3,100000,Free,0,Everyone,Food & Drink,"July 1, 2018",6.7.1,4.0.3 and up,Free,Excellent,Medium,Small
OffRoad US Army Train Driving Simulator,FAMILY,4.3,1216,59,500000,Free,0,Everyone 10+,Simulation,"June 11, 2018",1.3,4.1 and up,Free,Excellent,High,Large
Do Not Disturb! 2 - Challenge Your Prank Skills!,FAMILY,4,34417,48,1000000,Free,0,Everyone,Educational,"August 6, 2018",1.0.9,4.1 and up,Free,Good,High,Large
WiFi Tether Router,COMMUNICATION,4.2,5599,1.3,100000,Paid,2.9,Everyone,Communication,"July 2, 2018",6.2.7,1.6 and up,Paid,Excellent,Medium,Small
Local weather Forecast,WEATHER,4.4,5482,12,1000000,Free,0,Everyone,Weather,"August 7, 2018",2.42,4.0.3 and up,Free,Excellent,High,Medium
Kiss Me! Lip Kissing Test,FAMILY,3.5,191,5,50000,Free,0,Everyone,Entertainment,"May 18, 2018",5.0,4.1 and up,Free,Good,Medium,Small
Smoke Effect Name Art Maker-Avatar Text Art Editor,PERSONALIZATION,4.3,1961,6.6,100000,Free,0,Everyone,Personalization,"June 29, 2018",1.0,4.1 and up,Free,Excellent,Medium,Small
The Emirates App,TRAVEL_AND_LOCAL,4.4,22776,55,1000000,Free,0,Everyone,Travel & Local,"August 6, 2018",4.7.1,5.0 and up,Free,Excellent,High,Large
ek tuhi,VIDEO_PLAYERS,4.7,316,2.8,10000,Free,0,Everyone,Video Players & Editors,"July 4, 2014",1.0,4.0 and up,Free,Excellent,Medium,Small
EK Platinum,LIFESTYLE,3.8,52,10,10000,Free,0,Everyone,Lifestyle,"December 26, 2017",1.0.6®,4.0 and up,Free,Good,Medium,Small
EK Bailey Preaching Conference,EVENTS,5,3,30,500,Free,0,Everyone,Events,"July 2, 2018",5.30.01,5.1 and up,Free,Excellent,Low,Medium
Ek Maratha,SOCIAL,4.8,725,3.7,10000,Free,0,Teen,Social,"October 12, 2016",7.5.3,2.2 and up,Free,Excellent,Medium,Small
Ek Onkar,FAMILY,4.9,107,18,10000,Free,0,Everyone,Entertainment,"April 3, 2016",1.3,4.0 and up,Free,Excellent,Medium,Medium
Racing Moto,GAME,4.3,697805,7.4,50000000,Free,0,Everyone,Racing,"July 3, 2018",1.2.13,3.0 and up,Free,Excellent,High,Small
Pyaar Ek Dhoka,FAMILY,5,18,1.3,50,Free,0,Everyone,Casual,"February 13, 2018",1.0,4.3 and up,Free,Excellent,Low,Small
Duaa Ek Ibaadat,BOOKS_AND_REFERENCE,4.9,122,26,5000,Free,0,Everyone,Books & Reference,"April 10, 2016",1.5,2.2 and up,Free,Excellent,Medium,Medium
Ek Onkar Mantras,LIFESTYLE,4.9,82,5,5000,Free,0,Everyone,Lifestyle,"August 7, 2016",1.0,4.1 and up,Free,Excellent,Medium,Small
Alex Fuel Calculator for EK,TOOLS,4.9,19,3.3,500,Free,0,Everyone,Tools,"June 15, 2018",1.8,2.1 and up,Free,Excellent,Low,Small
Ringtones Of Ek Onkar,FAMILY,4.5,6,3.9,1000,Free,0,Everyone,Entertainment,"May 31, 2017",1.0,4.0.3 and up,Free,Excellent,Low,Small
Ek Kahani Aisi Bhi Season 2 - The Horror Story,FAMILY,4.5,28,5.6,1000,Free,0,Teen,Entertainment,"July 20, 2018",1.3,5.0 and up,Free,Excellent,Low,Small
Ek Bander Ne Kholi Dukan,FAMILY,5,10,3,10000,Free,0,Everyone,Entertainment,"June 26, 2017",1.0.9,4.0 and up,Free,Excellent,Medium,Small
Hum Ek Hain 2.02,SOCIAL,5,2,1.8,10,Free,0,Teen,Social,"March 18, 2018",1.0,5.0 and up,Free,Excellent,Low,Small
Ek Kahani Aisi Bhi Season 3 - The Horror Story,FAMILY,3,1,5.8,100,Free,0,Teen,Entertainment,"July 21, 2018",1.1,5.0 and up,Free,Average,Low,Small
Sai Baba - Sabka Malik Ek,PRODUCTIVITY,4.9,42,38,1000,Free,0,Everyone,Productivity,"May 26, 2018",1.4,4.0 and up,Free,Excellent,Low,Large
Ek Vote,PRODUCTIVITY,5,43,6.2,500,Free,0,Everyone,Productivity,"November 7, 2017",1.1,4.0.3 and up,Free,Excellent,Low,Small
Asha Ek Hope - ALS/ MND,MEDICAL,5,2,11,100,Free,0,Everyone,Medical,"May 23, 2018",1.1.0,4.1 and up,Free,Excellent,Low,Medium
Airplane Pilot Car Transporter,FAMILY,4.1,182363,62,10000000,Free,0,Everyone,Simulation,"July 27, 2018",2.1.8,4.1 and up,Free,Excellent,High,Large
Ek Kauwa Pyasa Tha,FAMILY,4.1,35,3.1,50000,Free,0,Everyone,Entertainment,"June 25, 2017",1.3.6,4.0 and up,Free,Excellent,Medium,Small
Train Racing Games 3D 2 Player,GAME,4.3,192374,56,10000000,Free,0,Everyone,Racing,"January 9, 2018",Varies with device,5.0 and up,Free,Excellent,High,Large
Video Maker with Photo and Music,PHOTOGRAPHY,4.3,4871,30,1000000,Free,0,Everyone,Photography,"March 19, 2018",1.0.2,4.1 and up,Free,Excellent,High,Medium
SIM Card Info,TOOLS,4.1,4234,1.9,1000000,Free,0,Everyone,Tools,"May 25, 2018",5.3.9,4.0 and up,Free,Excellent,High,Small
Toilet Ek Prem Katha Songs Lyrics in Hindi,FAMILY,4.7,3,2,1000,Free,0,Everyone,Entertainment,"August 10, 2017",1.0,4.1 and up,Free,Excellent,Low,Small
Sanu Ek Pal Chain Song Videos - RAID Movie Songs,FAMILY,4.9,11,4.3,5000,Free,0,Everyone,Entertainment,"March 8, 2018",1.2.8,4.0.3 and up,Free,Excellent,Medium,Small
"Phogy, 3D Camera",PHOTOGRAPHY,4,35725,9.9,1000000,Free,0,Everyone,Photography,"February 11, 2015",1.40,4.0 and up,Free,Good,High,Small
Ek Qissa He Quran Se (Qurani Waqiyat),FAMILY,5,4,2,100,Free,0,Everyone,Entertainment,"October 30, 2017",1.0,4.0 and up,Free,Excellent,Low,Small
Lyrics of Ek Paheli Leela,FAMILY,5,4,2.3,500,Free,0,Everyone,Entertainment,"April 23, 2016",1.0,4.0 and up,Free,Excellent,Low,Small
Exiled Kingdoms RPG,FAMILY,4.6,49210,99,1000000,Free,0,Everyone 10+,Role Playing,"July 5, 2018",1.2.1107,4.1 and up,Free,Excellent,High,Large
Sabka Malik Ek Sai,SOCIAL,4.2,17,5.1,1000,Free,0,Teen,Social,"May 25, 2013",1.3,2.2 and up,Free,Excellent,Low,Small
Voice Lock Screen,LIFESTYLE,3.7,6667,2.7,1000000,Free,0,Everyone,Lifestyle,"April 2, 2018",2.4.2,4.0 and up,Free,Good,High,Small
Shabad Gurubani Punjabi mp3 free - Ek Onkar Satnam,FAMILY,5,5,64,100,Free,0,Everyone,Entertainment,"January 19, 2018",1.1,4.4 and up,Free,Excellent,Low,Large
Bus Driver 3D: Hill Station,FAMILY,4.3,31705,49,5000000,Free,0,Everyone,Simulation,"November 6, 2017",1.7,4.1 and up,Free,Excellent,High,Large
Extreme Motorbike Jump 3D,FAMILY,4,94308,79,10000000,Free,0,Everyone,Simulation,"December 25, 2016",4.2,2.3.3 and up,Free,Good,High,Large
el,FAMILY,4.3,32405,47,1000000,Free,0,Everyone,Casual,"December 18, 2014",1.2.1,4.2 and up,Free,Excellent,High,Large
El Pollo Loco - Loco Rewards,FOOD_AND_DRINK,4,848,25,100000,Free,0,Everyone,Food & Drink,"February 23, 2018",2.1,4.1 and up,Free,Good,Medium,Medium
El Chavo,FAMILY,4,751,49,10000,Paid,0.99,Everyone,Casual,"November 4, 2014",1.2.9,2.3 and up,Paid,Good,Medium,Large
EL AL Flights,TRAVEL_AND_LOCAL,3.1,1563,36,100000,Free,0,Everyone,Travel & Local,"May 24, 2018",4.3,4.2 and up,Free,Good,Medium,Large
DreamStream By EL AL,TRAVEL_AND_LOCAL,3.4,595,22,100000,Free,0,Everyone,Travel & Local,"January 18, 2016",3.4.20.6 / BuyDRM Labgency 4.8.22 / PED,4.0 and up,Free,Good,Medium,Medium
Learn English with El Chavo.,FAMILY,4.2,6133,7,100000,Free,0,Everyone,Education,"October 1, 2015",6.2,2.3.3 and up,Free,Excellent,Medium,Small
Learn Math with el Chavo,FAMILY,4.2,840,60,100000,Free,0,Everyone,Education,"June 28, 2018",1.1,4.1 and up,Free,Excellent,Medium,Large
El Nuevo Día,NEWS_AND_MAGAZINES,4.1,8011,13,500000,Free,0,Everyone 10+,News & Magazines,"June 13, 2018",4.11.2,4.1 and up,Free,Excellent,High,Medium
El Laberinto del Demonio 3D,FAMILY,4,20421,31,1000000,Free,0,Teen,Puzzle,"August 20, 2015",1.5,2.3 and up,Free,Good,High,Large
Learn to code with el Chavo,FAMILY,3.9,5933,60,1000000,Free,0,Everyone,Educational,"March 27, 2018",2.6,4.1 and up,Free,Good,High,Large
El Falı,FAMILY,4.8,36968,16,1000000,Free,0,Everyone,Entertainment,"November 3, 2017",1.2.9,2.3 and up,Free,Excellent,High,Medium
El Laberinto del Demonio 2,FAMILY,4.1,3654,25,100000,Free,0,Teen,Puzzle,"April 14, 2017",1.0.1,4.0 and up,Free,Excellent,Medium,Medium
TV Local El Salvador,FAMILY,4.3,323,3.6,10000,Free,0,Everyone,Entertainment,"May 8, 2018",1,4.0.3 and up,Free,Excellent,Medium,Small
Tigo Money El Salvador,FINANCE,4.3,4642,3.5,100000,Free,0,Everyone,Finance,"July 23, 2018",5.0.0,4.2 and up,Free,Excellent,Medium,Small
Hangman,FAMILY,4.4,23302,12,5000000,Free,0,Everyone,Puzzle,"March 24, 2018",1.0.6,4.0 and up,Free,Excellent,High,Medium
El Dorado App,TRAVEL_AND_LOCAL,4.4,221,33,10000,Free,0,Everyone,Travel & Local,"April 6, 2018",2.4,4.1 and up,Free,Excellent,Medium,Large
Adivina el cantante de Trap y Reggaeton,GAME,4.5,1914,24,100000,Free,0,Everyone,Trivia,"June 29, 2018",3.6.7z,4.0.3 and up,Free,Excellent,Medium,Medium
The translator,TOOLS,4.5,23805,4.1,1000000,Free,0,Everyone,Tools,"August 13, 2017",2.0.4,4.0.3 and up,Free,Excellent,High,Small
Fernanfloo,GAME,4.8,526595,49,10000000,Free,0,Everyone 10+,Arcade,"June 26, 2018",2.9,4.0.3 and up,Free,Excellent,High,Large
The dollar in mexico,FINANCE,4.5,4254,3.2,100000,Free,0,Everyone,Finance,"August 29, 2017",2.5,4.0 and up,Free,Excellent,Medium,Small
Real Madrid App,SPORTS,4.6,161423,73,5000000,Free,0,Everyone,Sports,"August 1, 2018",6.5.3,5.0 and up,Free,Excellent,High,Large
OWLIE BOO,FAMILY,4.6,834,22,100000,Free,0,Everyone,Puzzle;Education,"March 15, 2018",1.8.11,4.0 and up,Free,Excellent,Medium,Medium
Trazado de tuberia El Tubero,TOOLS,4.5,313,4.4,10000,Paid,1.97,Everyone,Tools,"March 29, 2015",4.1,1.5 and up,Paid,Excellent,Medium,Small
The Game of Life,GAME,4.4,18652,63,100000,Paid,2.99,Everyone,Board,"July 4, 2018",2.1.2,4.4 and up,Paid,Excellent,Medium,Large
The Holy Rosary,LIFESTYLE,4.7,56197,15,1000000,Free,0,Everyone,Lifestyle,"August 6, 2018",1.6.17,1.6 and up,Free,Excellent,High,Medium
Western Union US - Send Money Transfers Quickly,FINANCE,4.5,80904,16,5000000,Free,0,Everyone,Finance,"July 5, 2018",5.7,4.1 and up,Free,Excellent,High,Medium
"Maps, GPS Navigation & Directions, Street View",MAPS_AND_NAVIGATION,4.2,207440,6.4,10000000,Free,0,Everyone,Maps & Navigation,"July 23, 2018",7.0.3,4.0 and up,Free,Excellent,High,Small
Human Anatomy Atlas 2018: Complete 3D Human Body,MEDICAL,4.5,2923,25,100000,Paid,24.99,Everyone,Medical,"May 25, 2018",2018.5.47,5.0 and up,Paid,Excellent,Medium,Medium
Narcos: Cartel Wars,FAMILY,4.7,244797,52,5000000,Free,0,Teen,Strategy,"July 30, 2018",1.24.09,4.0.3 and up,Free,Excellent,High,Large
Get 'Em,GAME,4.1,7904,21,500000,Free,0,Everyone 10+,Action,"October 26, 2016",1.6.7,4.0.3 and up,Free,Excellent,High,Medium
EM Launcher for EMUI,PERSONALIZATION,4.1,3175,2.3,500000,Free,0,Everyone,Personalization,"April 6, 2018",1.0.6,4.1 and up,Free,Excellent,High,Small
Beach Shoot Em Up: Head Hunter,GAME,4.4,1218,15,500000,Free,0,Everyone 10+,Action,"March 6, 2018",1.0.9,2.3 and up,Free,Excellent,High,Medium
Connect'Em,FAMILY,4.5,49381,6.8,1000000,Free,0,Everyone,Puzzle,"June 25, 2018",1.0.17,2.0 and up,Free,Excellent,High,Small
Stick 'Em Up 2 Starter Edition,GAME,3.8,2102,40,100000,Free,0,Everyone 10+,Action,"September 11, 2015",1.1.3,4.0.3 and up,Free,Good,Medium,Large
Shoot`Em Down: Shooting game,GAME,3.9,7972,88,500000,Free,0,Teen,Action,"August 12, 2017",56,4.1 and up,Free,Good,High,Large
Texas Hold’em Poker + | Social,GAME,3.5,4416,59,500000,Free,0,Teen,Casino,"January 18, 2017",2.1.7,4.0.3 and up,Free,Good,High,Large
EM Launcher Pro,PERSONALIZATION,4.2,35,24,1000,Paid,3.99,Everyone,Personalization,"April 2, 2016",1.0,4.1 and up,Paid,Excellent,Low,Medium
HAWK – Force of an Arcade Shooter. Shoot 'em up,GAME,4.6,190274,46,5000000,Free,0,Everyone,Arcade,"July 9, 2018",Varies with device,4.1 and up,Free,Excellent,High,Large
Shoot Em Down Free,FAMILY,3.7,2850,39,500000,Free,0,Everyone,Puzzle,"February 9, 2018",23,2.3 and up,Free,Good,High,Large
Game for KIDS: KIDS match'em,FAMILY,4.4,7006,6.9,1000000,Free,0,Everyone,Education,"October 23, 2016",1.17,2.3 and up,Free,Excellent,High,Small
Texas Hold'em Poker,GAME,3.6,12846,14,1000000,Free,0,Teen,Casino,"December 29, 2017",3.3,4.1 and up,Free,Good,High,Medium
Nuke Em All,FAMILY,3.4,2714,52,500000,Free,0,Mature 17+,Casual,"November 19, 2017",1.1.8,4.1 and up,Free,Good,High,Large
Poker Equity Calculator Pro for No Limit Hold'em,GAME,4,21,14,5000,Paid,0.99,Everyone,Card,"September 10, 2017",1.3,5.0 and up,Paid,Good,Medium,Medium
Poker Live! 3D Texas Hold'em,GAME,4.3,6143,37,100000,Free,0,Teen,Casino,"July 25, 2018",Varies with device,4.0.3 and up,Free,Excellent,Medium,Large
Fun Texas Hold'em Poker,GAME,4.5,32831,24,500000,Free,0,Teen,Casino,"May 12, 2017",17.05.11,4.0.3 and up,Free,Excellent,High,Medium
Elevator Simulator Lift EM ALL,FAMILY,4.4,2941,28,100000,Free,0,Teen,Simulation,"July 31, 2018",2.4.1343-prod,4.0.3 and up,Free,Excellent,Medium,Medium
Punch em,GAME,4.1,2208,4.4,500000,Free,0,Everyone,Arcade,"May 24, 2018",2.0.8,4.1 and up,Free,Excellent,High,Small
Zynga Poker – Texas Holdem,GAME,4.4,1986068,52,50000000,Free,0,Teen,Casino,"July 25, 2018",21.54,4.1 and up,Free,Excellent,High,Large
Boyaa Poker (En) – Social Texas Hold’em,GAME,4.3,71468,51,1000000,Free,0,Teen,Card,"June 12, 2018",5.8.0,4.1 and up,Free,Excellent,High,Large
World Series of Poker – WSOP Free Texas Holdem,GAME,4.5,910051,76,10000000,Free,0,Teen,Card,"August 2, 2018",5.11.0,4.1 and up,Free,Excellent,High,Large
Connect'Em Halloween,FAMILY,4.5,6673,4.4,500000,Free,0,Everyone,Puzzle,"September 23, 2016",1.0.7,2.0 and up,Free,Excellent,High,Small
Texas Holdem Poker Pro,GAME,4.5,114479,26,5000000,Free,0,Teen,Card,"December 20, 2017",4.7.0,3.0 and up,Free,Excellent,High,Medium
Rage Fight of Streets - Beat Em Up Game,GAME,4.3,1489,67,100000,Free,0,Teen,Action,"May 13, 2018",Varies with device,4.1 and up,Free,Excellent,Medium,Large
HANGAME Casino - Baccarat & Texas Hold'em,GAME,4.1,8608,46,500000,Free,0,Teen,Casino,"May 17, 2018",1.4.5,4.1 and up,Free,Excellent,High,Large
PokerStars Play: Free Texas Holdem Poker Game,GAME,4.6,14989,78,500000,Free,0,Teen,Card,"July 6, 2018",1.9.2,4.0.3 and up,Free,Excellent,High,Large
Yoong: Kick 'Em Up!,SPORTS,4.3,7107,33,100000,Free,0,Everyone,Sports,"December 16, 2015",1.1.1,4.0.3 and up,Free,Excellent,Medium,Large
Texas Holdem Poker,GAME,4,127831,26,10000000,Free,0,Teen,Card,"December 20, 2017",4.7.0,3.0 and up,Free,Good,High,Medium
LocaToWeb - Live GPS tracking,SPORTS,4.6,200,3,1000,Paid,2.49,Everyone,Sports,"August 2, 2018",3.9.1,5.0 and up,Paid,Excellent,Low,Small
TRANSFORMERS: Forged to Fight,GAME,4.6,291941,90,10000000,Free,0,Everyone 10+,Action,"July 27, 2018",6.3.2,4.0.3 and up,Free,Excellent,High,Large
Texas Holdem & Omaha Poker: Pokerist,GAME,4.3,187200,28,10000000,Free,0,Teen,Card,"July 31, 2018",18.4.0,4.1 and up,Free,Excellent,High,Medium
Governor of Poker 2 - OFFLINE POKER GAME,GAME,4.3,246538,60,5000000,Free,0,Teen,Card,"March 6, 2018",3.0.8,2.3 and up,Free,Excellent,High,Large
Squadron - Bullet Hell Shooter,GAME,4.2,177542,40,10000000,Free,0,Everyone,Arcade,"May 2, 2016",1.0.7,2.3 and up,Free,Excellent,High,Large
Telemundo Deportes - En Vivo,SPORTS,4.5,36255,25,1000000,Free,0,Everyone,Sports,"August 1, 2018",5.10.5,4.1 and up,Free,Excellent,High,Medium
Holy Knight EN,FAMILY,4,26202,41,1000000,Free,0,Teen,Role Playing,"May 5, 2018",1.1.700,2.3 and up,Free,Good,High,Large
English in a Month Free,FAMILY,3.8,6577,13,1000000,Free,0,Everyone,Education,"July 23, 2017",1.28,4.1 and up,Free,Good,High,Medium
Learn Body Parts in English,FAMILY,4,7243,42,1000000,Free,0,Everyone,Education,"December 6, 2016",5.13,2.3 and up,Free,Good,High,Large
ai.type keyboard Plus + Emoji,TOOLS,4.5,57076,35,100000,Paid,4.49,Everyone,Tools,"July 24, 2018",Paid-9.4.1.3,4.1 and up,Paid,Excellent,Medium,Large
Edmodo,FAMILY,4.1,200214,18,10000000,Free,0,Everyone,Education,"August 6, 2018",9.12.6,4.0.3 and up,Free,Excellent,High,Medium
Learn English Daily,FAMILY,4.5,7881,53,500000,Free,0,Everyone,Education,"May 6, 2018",7.0,4.0 and up,Free,Excellent,High,Large
Orfox: Tor Browser for Android,COMMUNICATION,4.2,44233,31,10000000,Free,0,Everyone,Communication,"July 2, 2018",Fennec-52.9.0esr/TorBrowser-7.5-1/Orfox-1.5.4-RC-1,4.0.3 and up,Free,Excellent,High,Large
