App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver,Is_Free,Rating_Category,Install_Category,Size_Category
PJ Masks: Moonlight Heroes,FAMILY,0.8500000000000001,0.0019388831267829405,0.0986908358509567,0.00999999901,Free,0,Everyone,Casual;Action & Adventure,"June 5, 2018",2.0.1,4.0.3 and up,Free,Excellent,High,Large
Crack Attack,FAMILY,0.825,7.121014048081869e-4,0.07653575025176233,9.99999000999999e-4,Free,0,Everyone,Puzzle,"June 7, 2017",1.8,Varies with device,Free,Excellent,High,Large
Aaj Bangla: ei samay er khobor,NEWS_AND_MAGAZINES,0.9750000000000001,7.35066669544564e-7,0.0028197381671701913,9.99000000999e-7,Free,0,Everyone,News & Magazines,"January 15, 2017",6.7,2.3 and up,Free,Excellent,Low,Small
Break the Egg,FAMILY,0.4,8.130282860114117e-6,0.005035246727089627,4.9999000049999e-5,Free,0,Everyone,Entertainment,"January 5, 2018",1.0,4.0 and up,Free,Average,Medium,Small
"Kolkata News:Anandbazar Patrika,ei samay&AllRating",NEWS_AND_MAGAZINES,1,2.0047272805760837e-7,0.004028197381671702,9.9000000099e-8,Free,0,Everyone,News & Magazines,"July 14, 2018",1.0,4.0.3 and up,Free,Excellent,Low,Small
PJ Masks: HQ,FAMILY,0.7749999999999999,3.0583228402566255e-4,0.054380664652567974,9.99999000999999e-4,Free,0,Everyone,Entertainment;Action & Adventure,"June 22, 2018",1.2.1,4.0 and up,Free,Excellent,High,Large
Ei Somoy & Dainik Sangbad & Statesman (PDF),NEWS_AND_MAGAZINES,0.75,6.682424268586947e-8,0.004330312185297079,9.9000000099e-8,Free,0,Everyone,News & Magazines,"July 25, 2018",25072018,4.0 and up,Free,Good,Low,Small
TAMAGO Monsters Returns,GAME,0.7749999999999999,0.002329537649524533,0.03625377643504532,9.99999000999999e-4,Free,0,Everyone,Arcade,"August 18, 2016",3.45,2.3 and up,Free,Excellent,High,Large
EJ Elite Prospects League,SPORTS,0.575,4.454949512391297e-8,0.011077542799597181,9.99000000999e-7,Free,0,Everyone,Sports,"February 23, 2018",5.5.4,4.1 and up,Free,Good,Low,Medium
Super Sport Car Simulator,FAMILY,0.8,0.0013042310192476762,0.04934541792547835,9.99999000999999e-4,Free,0,Everyone,Simulation,"December 25, 2016",3.1,2.3.3 and up,Free,Excellent,High,Large
EJ Insight,NEWS_AND_MAGAZINES,0.75,7.127919219826076e-7,0.2809667673716012,9.99000000999e-7,Free,0,Everyone,News & Magazines,"September 30, 2014",1.0,4.0 and up,Free,Good,Low,Large
Ambulance Rescue Simulator 17,FAMILY,0.825,1.4852801674312586e-4,0.030211480362537766,9.99999000999999e-4,Free,0,Everyone,Simulation,"March 1, 2018",1.0.8,2.3 and up,Free,Excellent,High,Large
Bad Piggies HD,FAMILY,0.8500000000000001,0.017039424543479606,0.06847935548841894,0.00999999901,Free,0,Everyone,Puzzle,"July 5, 2018",2.3.4,4.1 and up,Free,Excellent,High,Large
EJ messenger,COMMUNICATION,1,0,0.02416918429003021,9.000000009e-9,Free,0,Teen,Communication,"October 18, 2017",1.0,4.0 and up,Free,Excellent,Low,Medium
Traffic Sniper Counter Attack,GAME,0.825,1.1890260248572373e-4,0.03726082578046324,9.99999000999999e-4,Free,0,Teen,Action,"December 5, 2017",1.0,2.3 and up,Free,Excellent,High,Large
Rope Superhero Unlimited,GAME,0.8500000000000001,1.4999815008221498e-4,0.025176233635448138,9.99999000999999e-4,Free,0,Mature 17+,Action,"May 10, 2017",1.1,2.3 and up,Free,Excellent,High,Medium
Extreme Super Car Driving 3D,GAME,0.725,5.146134929238807e-4,0.0473313192346425,9.99999000999999e-4,Free,0,Everyone,Racing,"August 5, 2015",2.2,2.3.3 and up,Free,Good,High,Large
Sport Car Simulator,FAMILY,0.75,0.0010854484486941395,0.06747230614300101,0.004999999004999999,Free,0,Everyone,Simulation,"April 19, 2018",4.0.5,4.1 and up,Free,Good,High,Large
Fast Racing Car Simulator,GAME,0.7,1.8891213407295297e-4,0.044310171198388724,9.99999000999999e-4,Free,0,Everyone,Racing,"August 10, 2015",1.3,2.3.3 and up,Free,Good,High,Large
Beach Head Shooting Assault,GAME,0.7,1.2340210149323894e-5,0.0433031218529708,9.9999000099999e-5,Free,0,Teen,Action,"March 2, 2018",1.0,4.0 and up,Free,Good,Medium,Large
Stickman Warriors Heroes 2,GAME,0.8500000000000001,3.054536133171093e-4,0.04028197381671702,9.99999000999999e-4,Free,0,Everyone 10+,Action,"April 15, 2017",1.0.4,4.0.3 and up,Free,Excellent,High,Large
Dead Target Zombie Shooting US Sniper Killer Squad,GAME,0.825,5.3236646673076e-6,0.06445115810674723,4.9999000049999e-5,Free,0,Teen,Action,"October 3, 2017",1.0.2,4.0 and up,Free,Excellent,Medium,Large
Learn Music Notes,FAMILY,0.925,3.163014153797821e-6,0.003423967774420947,9.99000000999e-7,Paid,0.004975,Everyone,Music;Music & Video,"June 17, 2018",1.2.1,2.2 and up,Paid,Excellent,Low,Small
Luxury Car Simulator,FAMILY,0.725,8.0162361525969e-4,0.045317220543806644,9.99999000999999e-4,Free,0,Everyone,Simulation,"August 7, 2015",2.3,2.3.3 and up,Free,Good,High,Large
Dubai Racing,GAME,0.8,3.616528014159255e-4,0.022155085599194362,4.99999000499999e-4,Free,0,Everyone,Racing,"December 23, 2015",1.9.1,2.3 and up,Free,Excellent,High,Medium
Office Bike Racing Simulator,FAMILY,0.7,4.710663614402558e-4,0.02920443101711984,9.99999000999999e-4,Free,0,Everyone,Simulation,"October 9, 2015",2.1,2.3 and up,Free,Good,High,Medium
Pregnant Mom Surgery Newborn Twins Baby Birth Care,FAMILY,0.825,2.0938262708239098e-6,0.027190332326283987,9.999000009999e-6,Free,0,Teen,Educational,"February 24, 2018",1.0,4.1 and up,Free,Excellent,Medium,Medium
Pet Beauty Salon,FAMILY,0.7,4.5197690277965906e-4,0.04632426988922457,9.99999000999999e-4,Free,0,Everyone,Educational;Creativity,"May 24, 2015",1.2,2.3 and up,Free,Good,High,Large
Booking Revolution,SPORTS,0.8,0.0031381109860235535,0.05840886203423968,0.004999999004999999,Free,0,Teen,Sports,"July 21, 2018",1.932,4.0 and up,Free,Excellent,High,Large
Nights Keeper (do not disturb),LIFESTYLE,0.875,3.658627287051353e-4,6.042296072507554e-4,4.99999000499999e-4,Free,0,Everyone,Lifestyle,"February 26, 2017",2.7.8,2.2 and up,Free,Excellent,High,Small
Farming Simulator 16,FAMILY,0.8,7.308567422553543e-4,0.013091641490433032,4.99999000499999e-4,Paid,0.007475000000000001,Everyone,Simulation;Education,"April 10, 2018",1.1.1.6,4.0.3 and up,Paid,Excellent,High,Medium
Lily & Leo - Crazy Circus Day,FAMILY,0.65,1.8020270777622797e-4,0.04229607250755287,9.99999000999999e-4,Free,0,Everyone,Casual;Pretend Play,"June 5, 2018",1.0.8,4.1 and up,Free,Good,High,Large
WIZARD Card Game,GAME,0.75,1.0469131354119549e-6,0.0031218529707955685,9.99000000999e-7,Paid,0.004975,Everyone,Card,"December 15, 2014",1.0.141215,2.1 and up,Paid,Good,Low,Small
Fake Call From Wengie Prank,FAMILY,0.625,7.818436394246726e-6,0.0028197381671701913,4.9999000049999e-5,Free,0,Everyone,Entertainment,"July 23, 2017",1.0,3.0 and up,Free,Good,Medium,Small
Robot Fighting Games™ - Real Boxing Champions 3D,GAME,0.8500000000000001,6.459676792967381e-7,0.04632426988922457,4.999000004999e-6,Free,0,Everyone,Action,"July 2, 2018",1.1,4.1 and up,Free,Excellent,Medium,Large
Ghost Hunting camera,GAME,0.625,6.787115582128142e-5,0.023162134944612285,4.99999000499999e-4,Free,0,Teen,Action,"March 6, 2017",1.1,2.3 and up,Free,Good,High,Medium
Santa Panda Bubble Christmas,GAME,0.7749999999999999,2.2274747561956487e-6,0.030211480362537766,9.999000009999e-6,Free,0,Everyone,Arcade,"March 14, 2017",1.5,4.0 and up,Free,Excellent,Medium,Large
TeamWard – live help for LoL,FAMILY,0.95,6.983133360673359e-5,0.0017119838872104735,9.9999000099999e-5,Free,0,Everyone,Entertainment,"June 27, 2018",2.19.6,4.0.3 and up,Free,Excellent,Medium,Small
3D Metal Piano Keys Keyboard Theme,FOOD_AND_DRINK,0.8500000000000001,1.0380032363871723e-5,0.00634441087613293,9.9999000099999e-5,Free,0,Everyone,Food & Drink,"July 1, 2018",6.7.1,4.0.3 and up,Free,Excellent,Medium,Small
OffRoad US Army Train Driving Simulator,FAMILY,0.825,2.7063818287777132e-5,0.05840886203423968,4.99999000499999e-4,Free,0,Everyone 10+,Simulation,"June 11, 2018",1.3,4.1 and up,Free,Excellent,High,Large
Do Not Disturb! 2 - Challenge Your Prank Skills!,FAMILY,0.75,7.666077120922944e-4,0.0473313192346425,9.99999000999999e-4,Free,0,Everyone,Educational,"August 6, 2018",1.0.9,4.1 and up,Free,Good,High,Large
WiFi Tether Router,COMMUNICATION,0.8,1.246940368518324e-4,3.021148036253777e-4,9.9999000099999e-5,Paid,0.0072499999999999995,Everyone,Communication,"July 2, 2018",6.2.7,1.6 and up,Paid,Excellent,Medium,Small
Local weather Forecast,WEATHER,0.8500000000000001,1.220878913870835e-4,0.011077542799597181,9.99999000999999e-4,Free,0,Everyone,Weather,"August 7, 2018",2.42,4.0.3 and up,Free,Excellent,High,Medium
Kiss Me! Lip Kissing Test,FAMILY,0.625,4.232202036771733e-6,0.004028197381671702,4.9999000049999e-5,Free,0,Everyone,Entertainment,"May 18, 2018",5.0,4.1 and up,Free,Good,Medium,Small
Smoke Effect Name Art Maker-Avatar Text Art Editor,PERSONALIZATION,0.825,4.365850522143472e-5,0.005639476334340383,9.9999000099999e-5,Free,0,Everyone,Personalization,"June 29, 2018",1.0,4.1 and up,Free,Excellent,Medium,Small
The Emirates App,TRAVEL_AND_LOCAL,0.8500000000000001,5.07307375723559e-4,0.054380664652567974,9.99999000999999e-4,Free,0,Everyone,Travel & Local,"August 6, 2018",4.7.1,5.0 and up,Free,Excellent,High,Large
ek tuhi,VIDEO_PLAYERS,0.925,7.016545482016294e-6,0.0018126888217522656,9.999000009999e-6,Free,0,Everyone,Video Players & Editors,"July 4, 2014",1.0,4.0 and up,Free,Excellent,Medium,Small
EK Platinum,LIFESTYLE,0.7,1.136012125659781e-6,0.00906344410876133,9.999000009999e-6,Free,0,Everyone,Lifestyle,"December 26, 2017",1.0.6®,4.0 and up,Free,Good,Medium,Small
EK Bailey Preaching Conference,EVENTS,1,4.454949512391297e-8,0.02920443101711984,4.99000000499e-7,Free,0,Everyone,Events,"July 2, 2018",5.30.01,5.1 and up,Free,Excellent,Low,Medium
Ek Maratha,SOCIAL,0.95,1.6126917234856496e-5,0.002719033232628399,9.999000009999e-6,Free,0,Teen,Social,"October 12, 2016",7.5.3,2.2 and up,Free,Excellent,Medium,Small
Ek Onkar,FAMILY,0.9750000000000001,2.3611232415673876e-6,0.017119838872104734,9.999000009999e-6,Free,0,Everyone,Entertainment,"April 3, 2016",1.3,4.0 and up,Free,Excellent,Medium,Medium
Racing Moto,GAME,0.825,0.015543407947723483,0.006445115810674723,0.04999999905,Free,0,Everyone,Racing,"July 3, 2018",1.2.13,3.0 and up,Free,Excellent,High,Small
Pyaar Ek Dhoka,FAMILY,1,3.786707085532603e-7,3.021148036253777e-4,4.9000000049e-8,Free,0,Everyone,Casual,"February 13, 2018",1.0,4.3 and up,Free,Excellent,Low,Small
Duaa Ek Ibaadat,BOOKS_AND_REFERENCE,0.9750000000000001,2.6952444549967347e-6,0.025176233635448138,4.999000004999e-6,Free,0,Everyone,Books & Reference,"April 10, 2016",1.5,2.2 and up,Free,Excellent,Medium,Medium
Ek Onkar Mantras,LIFESTYLE,0.9750000000000001,1.8042545525184753e-6,0.004028197381671702,4.999000004999e-6,Free,0,Everyone,Lifestyle,"August 7, 2016",1.0,4.1 and up,Free,Excellent,Medium,Small
Alex Fuel Calculator for EK,TOOLS,0.9750000000000001,4.0094545611521674e-7,0.0023162134944612286,4.99000000499e-7,Free,0,Everyone,Tools,"June 15, 2018",1.8,2.1 and up,Free,Excellent,Low,Small
Ringtones Of Ek Onkar,FAMILY,0.875,1.1137373780978244e-7,0.002920443101711984,9.99000000999e-7,Free,0,Everyone,Entertainment,"May 31, 2017",1.0,4.0.3 and up,Free,Excellent,Low,Small
Ek Kahani Aisi Bhi Season 2 - The Horror Story,FAMILY,0.875,6.014181841728251e-7,0.004632426988922457,9.99000000999e-7,Free,0,Teen,Entertainment,"July 20, 2018",1.3,5.0 and up,Free,Excellent,Low,Small
Ek Bander Ne Kholi Dukan,FAMILY,1,2.0047272805760837e-7,0.002014098690835851,9.999000009999e-6,Free,0,Everyone,Entertainment,"June 26, 2017",1.0.9,4.0 and up,Free,Excellent,Medium,Small
Hum Ek Hain 2.02,SOCIAL,1,2.2274747561956486e-8,8.056394763343404e-4,9.000000009e-9,Free,0,Teen,Social,"March 18, 2018",1.0,5.0 and up,Free,Excellent,Low,Small
Ek Kahani Aisi Bhi Season 3 - The Horror Story,FAMILY,0.5,0,0.004833836858006042,9.9000000099e-8,Free,0,Teen,Entertainment,"July 21, 2018",1.1,5.0 and up,Free,Average,Low,Small
Sai Baba - Sabka Malik Ek,PRODUCTIVITY,0.9750000000000001,9.13264650040216e-7,0.03726082578046324,9.99000000999e-7,Free,0,Everyone,Productivity,"May 26, 2018",1.4,4.0 and up,Free,Excellent,Low,Large
Ek Vote,PRODUCTIVITY,1,9.355393976021724e-7,0.0052366565961732125,4.99000000499e-7,Free,0,Everyone,Productivity,"November 7, 2017",1.1,4.0.3 and up,Free,Excellent,Low,Small
Asha Ek Hope - ALS/ MND,MEDICAL,1,2.2274747561956486e-8,0.010070493454179255,9.9000000099e-8,Free,0,Everyone,Medical,"May 23, 2018",1.1.0,4.1 and up,Free,Excellent,Low,Medium
Airplane Pilot Car Transporter,FAMILY,0.7749999999999999,0.004062067514893509,0.06143001007049345,0.00999999901,Free,0,Everyone,Simulation,"July 27, 2018",2.1.8,4.1 and up,Free,Excellent,High,Large
Ek Kauwa Pyasa Tha,FAMILY,0.7749999999999999,7.573414171065206e-7,0.0021148036253776435,4.9999000049999e-5,Free,0,Everyone,Entertainment,"June 25, 2017",1.3.6,4.0 and up,Free,Excellent,Medium,Small
Train Racing Games 3D 2 Player,GAME,0.825,0.004285060012736255,0.0553877139979859,0.00999999901,Free,0,Everyone,Racing,"January 9, 2018",Varies with device,5.0 and up,Free,Excellent,High,Large
Video Maker with Photo and Music,PHOTOGRAPHY,0.825,1.0847802062672808e-4,0.02920443101711984,9.99999000999999e-4,Free,0,Everyone,Photography,"March 19, 2018",1.0.2,4.1 and up,Free,Excellent,High,Medium
SIM Card Info,TOOLS,0.7749999999999999,9.428900642976181e-5,9.063444108761328e-4,9.99999000999999e-4,Free,0,Everyone,Tools,"May 25, 2018",5.3.9,4.0 and up,Free,Excellent,High,Small
Toilet Ek Prem Katha Songs Lyrics in Hindi,FAMILY,0.925,4.454949512391297e-8,0.0010070493454179255,9.99000000999e-7,Free,0,Everyone,Entertainment,"August 10, 2017",1.0,4.1 and up,Free,Excellent,Low,Small
Sanu Ek Pal Chain Song Videos - RAID Movie Songs,FAMILY,0.9750000000000001,2.2274747561956487e-7,0.003323262839879154,4.999000004999e-6,Free,0,Everyone,Entertainment,"March 8, 2018",1.2.8,4.0.3 and up,Free,Excellent,Medium,Small
"Phogy, 3D Camera",PHOTOGRAPHY,0.75,7.957430819033335e-4,0.008962739174219537,9.99999000999999e-4,Free,0,Everyone,Photography,"February 11, 2015",1.40,4.0 and up,Free,Good,High,Small
Ek Qissa He Quran Se (Qurani Waqiyat),FAMILY,1,6.682424268586947e-8,0.0010070493454179255,9.9000000099e-8,Free,0,Everyone,Entertainment,"October 30, 2017",1.0,4.0 and up,Free,Excellent,Low,Small
Lyrics of Ek Paheli Leela,FAMILY,1,6.682424268586947e-8,0.001309164149043303,4.99000000499e-7,Free,0,Everyone,Entertainment,"April 23, 2016",1.0,4.0 and up,Free,Excellent,Low,Small
Exiled Kingdoms RPG,FAMILY,0.8999999999999999,0.0010961180527763168,0.0986908358509567,9.99999000999999e-4,Free,0,Everyone 10+,Role Playing,"July 5, 2018",1.2.1107,4.1 and up,Free,Excellent,High,Large
Sabka Malik Ek Sai,SOCIAL,0.8,3.563959609913038e-7,0.004128902316213494,9.99000000999e-7,Free,0,Teen,Social,"May 25, 2013",1.3,2.2 and up,Free,Excellent,Low,Small
Voice Lock Screen,LIFESTYLE,0.675,1.4848346724800194e-4,0.0017119838872104735,9.99999000999999e-4,Free,0,Everyone,Lifestyle,"April 2, 2018",2.4.2,4.0 and up,Free,Good,High,Small
Shabad Gurubani Punjabi mp3 free - Ek Onkar Satnam,FAMILY,1,8.909899024782594e-8,0.0634441087613293,9.9000000099e-8,Free,0,Everyone,Entertainment,"January 19, 2018",1.1,4.4 and up,Free,Excellent,Low,Large
Bus Driver 3D: Hill Station,FAMILY,0.825,7.061985967042685e-4,0.04833836858006042,0.004999999004999999,Free,0,Everyone,Simulation,"November 6, 2017",1.7,4.1 and up,Free,Excellent,High,Large
Extreme Motorbike Jump 3D,FAMILY,0.75,0.0021006646183254303,0.07854984894259819,0.00999999901,Free,0,Everyone,Simulation,"December 25, 2016",4.2,2.3.3 and up,Free,Good,High,Large
el,FAMILY,0.825,7.21790919997638e-4,0.04632426988922457,9.99999000999999e-4,Free,0,Everyone,Casual,"December 18, 2014",1.2.1,4.2 and up,Free,Excellent,High,Large
El Pollo Loco - Loco Rewards,FOOD_AND_DRINK,0.75,1.8866711184977142e-5,0.02416918429003021,9.9999000099999e-5,Free,0,Everyone,Food & Drink,"February 23, 2018",2.1,4.1 and up,Free,Good,Medium,Medium
El Chavo,FAMILY,0.75,1.6706060671467364e-5,0.04833836858006042,9.999000009999e-6,Paid,0.0024749999999999998,Everyone,Casual,"November 4, 2014",1.2.9,2.3 and up,Paid,Good,Medium,Large
EL AL Flights,TRAVEL_AND_LOCAL,0.525,3.479315569177603e-5,0.035246727089627394,9.9999000099999e-5,Free,0,Everyone,Travel & Local,"May 24, 2018",4.3,4.2 and up,Free,Good,Medium,Large
DreamStream By EL AL,TRAVEL_AND_LOCAL,0.6,1.3231200051802153e-5,0.021148036253776436,9.9999000099999e-5,Free,0,Everyone,Travel & Local,"January 18, 2016",3.4.20.6 / BuyDRM Labgency 4.8.22 / PED,4.0 and up,Free,Good,Medium,Medium
Learn English with El Chavo.,FAMILY,0.8,1.3658875204991717e-4,0.006042296072507553,9.9999000099999e-5,Free,0,Everyone,Education,"October 1, 2015",6.2,2.3.3 and up,Free,Excellent,Medium,Small
Learn Math with el Chavo,FAMILY,0.8,1.8688513204481493e-5,0.059415911379657606,9.9999000099999e-5,Free,0,Everyone,Education,"June 28, 2018",1.1,4.1 and up,Free,Excellent,Medium,Large
El Nuevo Día,NEWS_AND_MAGAZINES,0.7749999999999999,1.7842072797127147e-4,0.012084592145015106,4.99999000499999e-4,Free,0,Everyone 10+,News & Magazines,"June 13, 2018",4.11.2,4.1 and up,Free,Excellent,High,Medium
El Laberinto del Demonio 3D,FAMILY,0.75,4.5485034521515147e-4,0.030211480362537766,9.99999000999999e-4,Free,0,Teen,Puzzle,"August 20, 2015",1.5,2.3 and up,Free,Good,High,Large
Learn to code with el Chavo,FAMILY,0.725,1.3213380253752587e-4,0.059415911379657606,9.99999000999999e-4,Free,0,Everyone,Educational,"March 27, 2018",2.6,4.1 and up,Free,Good,High,Large
El Falı,FAMILY,0.95,8.234305931228454e-4,0.015105740181268883,9.99999000999999e-4,Free,0,Everyone,Entertainment,"November 3, 2017",1.2.9,2.3 and up,Free,Excellent,High,Medium
El Laberinto del Demonio 2,FAMILY,0.7749999999999999,8.136965284382704e-5,0.02416918429003021,9.9999000099999e-5,Free,0,Teen,Puzzle,"April 14, 2017",1.0.1,4.0 and up,Free,Excellent,Medium,Medium
TV Local El Salvador,FAMILY,0.825,7.172468714949988e-6,0.0026183282980866062,9.999000009999e-6,Free,0,Everyone,Entertainment,"May 8, 2018",1,4.0.3 and up,Free,Excellent,Medium,Small
Tigo Money El Salvador,FINANCE,0.825,1.0337710343504006e-4,0.0025176233635448137,9.9999000099999e-5,Free,0,Everyone,Finance,"July 23, 2018",5.0.0,4.2 and up,Free,Excellent,Medium,Small
Hangman,FAMILY,0.8500000000000001,5.190238929411481e-4,0.011077542799597181,0.004999999004999999,Free,0,Everyone,Puzzle,"March 24, 2018",1.0.6,4.0 and up,Free,Excellent,High,Medium
El Dorado App,TRAVEL_AND_LOCAL,0.8500000000000001,4.900444463630427e-6,0.032225579053373615,9.999000009999e-6,Free,0,Everyone,Travel & Local,"April 6, 2018",2.4,4.1 and up,Free,Excellent,Medium,Large
Adivina el cantante de Trap y Reggaeton,GAME,0.875,4.261159208602276e-5,0.023162134944612285,9.9999000099999e-5,Free,0,Everyone,Trivia,"June 29, 2018",3.6.7z,4.0.3 and up,Free,Excellent,Medium,Medium
The translator,TOOLS,0.875,5.302280909648122e-4,0.0031218529707955685,9.99999000999999e-4,Free,0,Everyone,Tools,"August 13, 2017",2.0.4,4.0.3 and up,Free,Excellent,High,Small
Fernanfloo,GAME,0.95,0.011729748417640915,0.04833836858006042,0.00999999901,Free,0,Everyone 10+,Arcade,"June 26, 2018",2.9,4.0.3 and up,Free,Excellent,High,Large
The dollar in mexico,FINANCE,0.875,9.473450138100093e-5,0.002215508559919436,9.9999000099999e-5,Free,0,Everyone,Finance,"August 29, 2017",2.5,4.0 and up,Free,Excellent,Medium,Small
Real Madrid App,SPORTS,0.8999999999999999,0.00359563430094614,0.07250755287009064,0.004999999004999999,Free,0,Everyone,Sports,"August 1, 2018",6.5.3,5.0 and up,Free,Excellent,High,Large
OWLIE BOO,FAMILY,0.8999999999999999,1.8554864719109755e-5,0.021148036253776436,9.9999000099999e-5,Free,0,Everyone,Puzzle;Education,"March 15, 2018",1.8.11,4.0 and up,Free,Excellent,Medium,Medium
Trazado de tuberia El Tubero,TOOLS,0.875,6.9497212393304235e-6,0.003423967774420947,9.999000009999e-6,Paid,0.004925,Everyone,Tools,"March 29, 2015",4.1,1.5 and up,Paid,Excellent,Medium,Small
The Game of Life,GAME,0.8500000000000001,4.1544631677805044e-4,0.06243705941591138,9.9999000099999e-5,Paid,0.007475000000000001,Everyone,Board,"July 4, 2018",2.1.2,4.4 and up,Paid,Excellent,Medium,Large
The Holy Rosary,LIFESTYLE,0.925,0.0012517517139917066,0.014098690835850957,9.99999000999999e-4,Free,0,Everyone,Lifestyle,"August 6, 2018",1.6.17,1.6 and up,Free,Excellent,High,Medium
Western Union US - Send Money Transfers Quickly,FINANCE,0.875,0.0018020939020049656,0.015105740181268883,0.004999999004999999,Free,0,Everyone,Finance,"July 5, 2018",5.7,4.1 and up,Free,Excellent,High,Medium
"Maps, GPS Navigation & Directions, Street View",MAPS_AND_NAVIGATION,0.8,0.0046206513595046916,0.005438066465256798,0.00999999901,Free,0,Everyone,Maps & Navigation,"July 23, 2018",7.0.3,4.0 and up,Free,Excellent,High,Small
Human Anatomy Atlas 2018: Complete 3D Human Body,MEDICAL,0.875,6.508681237603685e-5,0.02416918429003021,9.9999000099999e-5,Paid,0.062474999999999996,Everyone,Medical,"May 25, 2018",2018.5.47,5.0 and up,Paid,Excellent,Medium,Medium
Narcos: Cartel Wars,FAMILY,0.925,0.0054527691041767,0.0513595166163142,0.004999999004999999,Free,0,Teen,Strategy,"July 30, 2018",1.24.09,4.0.3 and up,Free,Excellent,High,Large
Get 'Em,GAME,0.7749999999999999,1.7603732998214212e-4,0.02014098690835851,4.99999000499999e-4,Free,0,Everyone 10+,Action,"October 26, 2016",1.6.7,4.0.3 and up,Free,Excellent,High,Medium
EM Launcher for EMUI,PERSONALIZATION,0.7749999999999999,7.07000487616499e-5,0.001309164149043303,4.99999000499999e-4,Free,0,Everyone,Personalization,"April 6, 2018",1.0.6,4.1 and up,Free,Excellent,High,Small
Beach Shoot Em Up: Head Hunter,GAME,0.8500000000000001,2.7108367782901043e-5,0.014098690835850957,4.99999000499999e-4,Free,0,Everyone 10+,Action,"March 6, 2018",1.0.9,2.3 and up,Free,Excellent,High,Medium
Connect'Em,FAMILY,0.875,0.0010999270346094114,0.005840886203423968,9.99999000999999e-4,Free,0,Everyone,Puzzle,"June 25, 2018",1.0.17,2.0 and up,Free,Excellent,High,Small
Stick 'Em Up 2 Starter Edition,GAME,0.7,4.6799244627670575e-5,0.03927492447129909,9.9999000099999e-5,Free,0,Everyone 10+,Action,"September 11, 2015",1.1.3,4.0.3 and up,Free,Good,Medium,Large
Shoot`Em Down: Shooting game,GAME,0.725,1.7755201281635517e-4,0.08761329305135952,4.99999000499999e-4,Free,0,Teen,Action,"August 12, 2017",56,4.1 and up,Free,Good,High,Large
Texas Hold’em Poker + | Social,GAME,0.625,9.834301048603789e-5,0.05840886203423968,4.99999000499999e-4,Free,0,Teen,Casino,"January 18, 2017",2.1.7,4.0.3 and up,Free,Good,High,Large
EM Launcher Pro,PERSONALIZATION,0.8,7.573414171065206e-7,0.023162134944612285,9.99000000999e-7,Paid,0.009975000000000001,Everyone,Personalization,"April 2, 2016",1.0,4.1 and up,Paid,Excellent,Low,Medium
HAWK – Force of an Arcade Shooter. Shoot 'em up,GAME,0.8999999999999999,0.004238283042856146,0.045317220543806644,0.004999999004999999,Free,0,Everyone,Arcade,"July 9, 2018",Varies with device,4.1 and up,Free,Excellent,High,Large
Shoot Em Down Free,FAMILY,0.675,6.346075580401403e-5,0.038267875125881166,4.99999000499999e-4,Free,0,Everyone,Puzzle,"February 9, 2018",23,2.3 and up,Free,Good,High,Large
Game for KIDS: KIDS match'em,FAMILY,0.8500000000000001,1.5603460667150518e-4,0.005941591137965761,9.99999000999999e-4,Free,0,Everyone,Education,"October 23, 2016",1.17,2.3 and up,Free,Excellent,High,Small
Texas Hold'em Poker,GAME,0.65,2.8611913243333106e-4,0.013091641490433032,9.99999000999999e-4,Free,0,Teen,Casino,"December 29, 2017",3.3,4.1 and up,Free,Good,High,Medium
Nuke Em All,FAMILY,0.6,6.043139013558795e-5,0.0513595166163142,4.99999000499999e-4,Free,0,Mature 17+,Casual,"November 19, 2017",1.1.8,4.1 and up,Free,Good,High,Large
Poker Equity Calculator Pro for No Limit Hold'em,GAME,0.75,4.4549495123912975e-7,0.013091641490433032,4.999000004999e-6,Paid,0.0024749999999999998,Everyone,Card,"September 10, 2017",1.3,5.0 and up,Paid,Good,Medium,Medium
Poker Live! 3D Texas Hold'em,GAME,0.825,1.3681149952553674e-4,0.03625377643504532,9.9999000099999e-5,Free,0,Teen,Casino,"July 25, 2018",Varies with device,4.0.3 and up,Free,Excellent,Medium,Large
Fun Texas Hold'em Poker,GAME,0.875,7.312799624590315e-4,0.023162134944612285,4.99999000499999e-4,Free,0,Teen,Casino,"May 12, 2017",17.05.11,4.0.3 and up,Free,Excellent,High,Medium
Elevator Simulator Lift EM ALL,FAMILY,0.8500000000000001,6.548775783215207e-5,0.027190332326283987,9.9999000099999e-5,Free,0,Teen,Simulation,"July 31, 2018",2.4.1343-prod,4.0.3 and up,Free,Excellent,Medium,Medium
Punch em,GAME,0.7749999999999999,4.9160367869237964e-5,0.003423967774420947,4.99999000499999e-4,Free,0,Everyone,Arcade,"May 24, 2018",2.0.8,4.1 and up,Free,Excellent,High,Small
Zynga Poker – Texas Holdem,GAME,0.8500000000000001,0.044239141066132234,0.0513595166163142,0.04999999905,Free,0,Teen,Casino,"July 25, 2018",21.54,4.1 and up,Free,Excellent,High,Large
Boyaa Poker (En) – Social Texas Hold’em,GAME,0.825,0.0015919093840103442,0.050352467270896276,9.99999000999999e-4,Free,0,Teen,Card,"June 12, 2018",5.8.0,4.1 and up,Free,Excellent,High,Large
